Date,Open,High,Low,Close,Volume,AdjClose
2017-06-15,149.44,152.56,147.3,151.76,6976720.0,151.76
2017-06-14,154.34,155.615,150.28,152.2,6364572.0,152.2
2017-06-13,154.38,155.68,150.13,152.72,8379437.0,152.72
2017-06-12,155.3,155.53,148.31,151.44,14045559.0,151.44
2017-06-09,166.27,166.27,154.5,158.03,10255110.0,158.03
2017-06-08,166.12,166.87,164.84,165.88,3666393.0,165.88
2017-06-07,165.6,166.4,164.4086,165.61,3285592.0,165.61
2017-06-06,164.95,166.82,164.51,165.17,4325459.0,165.17
2017-06-05,165.49,165.5,163.43,165.06,3830296.0,165.06
2017-06-02,163.42,165.36,162.8,165.18,4217679.0,165.18
2017-06-01,163.52,163.9316,161.7,162.99,3869808.0,162.99
2017-05-31,163.61,164.0,160.74,163.07,5251201.0,163.07
2017-05-30,163.6,164.75,162.71,163.22,4791959.0,163.22
2017-05-26,162.84,163.05,161.12,162.43,4804219.0,162.43
2017-05-25,161.0,164.1,160.55,163.05,8467678.0,163.05
2017-05-24,158.35,158.48,157.17,157.75,2963515.0,157.75
2017-05-23,157.75,158.31,156.8,157.95,3333727.0,157.95
2017-05-22,157.86,158.6,156.43,157.16,3720885.0,157.16
2017-05-19,156.15,158.05,155.91,157.02,4050649.0,157.02
2017-05-18,153.61,156.89,153.24,155.7,6249052.0,155.7
2017-05-17,158.09,158.78,153.0,153.2,8042402.0,153.2
2017-05-16,160.5,161.18,159.33,159.41,3366344.0,159.41
2017-05-15,160.25,161.78,159.76,160.02,4931529.0,160.02
2017-05-12,159.11,160.84,158.51,160.81,5069936.0,160.81
2017-05-11,160.33,160.52,157.55,158.54,5534257.0,158.54
2017-05-10,157.82,161.1,156.56,160.28,6834094.0,160.28
2017-05-09,156.1,157.85,155.97,157.46,3886416.0,157.46
2017-05-08,156.55,157.64,155.3,156.38,4780919.0,156.38
2017-05-05,158.55,158.59,155.9,156.6,5316045.0,156.6
2017-05-04,155.59,157.9,154.55,157.25,5345797.0,157.25
2017-05-03,156.29,156.54,154.88,155.59,3864199.0,155.59
2017-05-02,155.76,156.5,154.61,156.45,4983533.0,156.45
2017-05-01,151.91,157.7,151.61,155.35,8964849.0,155.35
2017-04-28,152.71,152.97,150.94,152.2,6311736.0,152.2
2017-04-27,150.6,153.49,149.3,153.08,7643227.0,153.08
2017-04-26,151.53,152.15,148.9,150.17,9196892.0,150.17
2017-04-25,147.46,153.52,146.22,152.16,20578697.0,152.16
2017-04-24,143.61,144.5,143.4,143.83,4792928.0,143.83
2017-04-21,141.39,143.03,140.9028,142.87,6824786.0,142.87
2017-04-20,140.3,141.8,139.27,141.18,7248180.0,141.18
2017-04-19,143.37,144.0,138.66,139.76,12395064.0,139.76
2017-04-18,147.34,147.4,140.0,143.36,19670975.0,143.36
2017-04-17,144.43,147.32,144.43,147.25,16364743.0,147.25
2017-04-13,144.25,144.55,142.76,142.92,3685789.0,142.92
2017-04-12,144.85,145.74,143.55,143.83,4386954.0,143.83
2017-04-11,144.28,144.54,141.98,144.35,4621451.0,144.35
2017-04-10,143.04,144.65,141.21,143.85,5807440.0,143.85
2017-04-07,143.79,143.89,142.71,143.11,3032571.0,143.11
2017-04-06,144.0,144.14,143.01,143.74,3312410.0,143.74
2017-04-05,146.19,146.25,143.26,143.62,4607636.0,143.62
2017-04-04,146.84,147.09,144.89,145.5,4368919.0,145.5
2017-04-03,146.7,148.005,145.74,146.92,4609336.0,146.92
2017-03-31,148.0,148.225,147.33,147.81,3888237.0,147.81
2017-03-30,146.81,148.29,146.53,148.06,4461068.0,148.06
2017-03-29,145.5,147.18,144.9089,146.47,3855031.0,146.47
2017-03-28,144.1,146.11,143.92,145.17,4638003.0,145.17
2017-03-27,140.83,144.39,140.0,144.06,4771650.0,144.06
2017-03-24,142.36,142.8,141.58,142.02,3546599.0,142.02
2017-03-23,142.14,142.89,141.26,141.84,3712625.0,141.84
2017-03-22,142.545,143.8,140.76,142.65,6486893.0,142.65
2017-03-21,146.75,147.7,142.1,142.42,7669753.0,142.42
2017-03-20,145.45,146.25,144.58,145.83,3421046.0,145.83
2017-03-17,144.05,145.76,143.4,145.11,6281316.0,145.11
2017-03-16,145.5,146.5,144.22,144.39,5286456.0,144.39
2017-03-15,144.2,145.52,143.23,145.25,5987198.0,145.25
2017-03-14,142.95,143.31,141.7,143.19,4660294.0,143.19
2017-03-13,140.9,143.71,140.321,143.52,4922432.0,143.52
2017-03-10,141.39,141.8,140.28,140.89,3318464.0,140.89
2017-03-09,140.04,141.24,139.74,140.53,2652740.0,140.53
2017-03-08,141.47,142.06,139.7704,140.32,4092550.0,140.32
2017-03-07,141.99,142.4,140.38,141.43,4241037.0,141.43
2017-03-06,141.0,142.84,140.54,141.94,7116118.0,141.94
2017-03-03,139.69,140.91,138.26,139.14,5401104.0,139.14
2017-03-02,142.15,142.7,139.09,139.53,6119945.0,139.53
2017-03-01,142.84,143.26,142.1,142.65,4170649.0,142.65
2017-02-28,143.3,143.57,141.85,142.13,3862221.0,142.13
2017-02-27,143.12,143.92,142.38,143.41,3907377.0,143.41
2017-02-24,141.88,143.56,141.55,143.25,3302714.0,143.25
2017-02-23,144.45,144.49,141.5196,142.78,4667978.0,142.78
2017-02-22,142.92,144.0,142.17,143.86,3481968.0,143.86
2017-02-21,142.99,143.38,141.81,142.6,3571481.0,142.6
2017-02-17,141.75,142.9,141.27,142.22,4588073.0,142.22
2017-02-16,142.42,142.44,141.07,142.01,2847496.0,142.01
2017-02-15,140.72,142.43,140.51,142.27,5309050.0,142.27
2017-02-14,143.2,144.11,140.05,140.82,8367786.0,140.82
2017-02-13,145.19,145.95,143.05,143.2,4790435.0,143.2
2017-02-10,144.68,145.2992,143.97,144.82,6171936.0,144.82
2017-02-09,144.98,145.09,143.58,144.14,4555119.0,144.14
2017-02-08,143.57,145.07,142.56,144.74,6887050.0,144.74
2017-02-07,141.49,144.28,141.05,144.0,8573515.0,144.0
2017-02-06,140.0,141.0,139.16,140.97,3552066.0,140.97
2017-02-03,139.51,140.64,139.1,140.25,3512568.0,140.25
2017-02-02,140.61,141.04,139.05,139.2,3462370.0,139.2
2017-02-01,141.2,142.41,139.3,140.78,6033422.0,140.78
2017-01-31,140.55,141.83,139.7,140.71,4411631.0,140.71
2017-01-30,141.77,141.967,138.8,141.22,8122481.0,141.22
2017-01-27,139.46,142.49,139.0,142.45,8323866.0,142.45
2017-01-26,140.45,141.21,138.51,138.96,6038313.0,138.96
2017-01-25,140.8,141.39,139.05,139.52,7612888.0,139.52
2017-01-24,138.11,140.93,137.03,140.11,7754673.0,140.11
2017-01-23,138.65,139.49,137.31,137.39,7433896.0,137.39
2017-01-20,139.36,140.79,137.66,138.6,9497394.0,138.6
2017-01-19,142.01,143.46,138.25,138.41,23203441.0,138.41
2017-01-18,133.21,133.65,131.06,133.26,16168617.0,133.26
2017-01-17,135.04,135.4,132.09,132.89,12220202.0,132.89
2017-01-13,131.15,133.93,130.58,133.7,10515015.0,133.7
2017-01-12,130.63,130.85,128.5,129.18,5388880.0,129.18
2017-01-11,130.91,131.5,129.2475,130.5,5615061.0,130.5
2017-01-10,131.27,132.22,129.29,129.89,5985809.0,129.89
2017-01-09,131.48,131.99,129.89,130.95,5771835.0,130.95
2017-01-06,132.08,133.88,129.81,131.07,10657878.0,131.07
2017-01-05,129.22,132.75,128.9,131.81,10185516.0,131.81
2017-01-04,127.49,130.17,126.55,129.41,7843559.0,129.41
2017-01-03,124.96,128.19,124.31,127.49,9437856.0,127.49
2016-12-30,126.24,126.57,123.6,123.8,4455351.0,123.8
2016-12-29,125.95,126.14,124.2,125.33,3445056.0,125.33
2016-12-28,129.07,129.07,125.76,125.89,4389162.0,125.89
2016-12-27,126.24,129.05,125.7,128.35,5288164.0,128.35
2016-12-23,125.61,126.28,125.08,125.59,2010382.0,125.59
2016-12-22,126.84,127.5,125.18,125.58,4161410.0,125.58
2016-12-21,125.53,127.7372,125.0,126.5,6514793.0,126.5
2016-12-20,125.46,126.3,124.64,125.12,3937812.0,125.12
2016-12-19,124.3,126.44,122.87,125.45,4867276.0,125.45
2016-12-16,126.39,126.68,124.01,124.22,7867975.0,124.22
2016-12-15,123.44,127.43,122.95,125.0,7376184.0,125.0
2016-12-14,123.43,124.4,122.5,123.44,6110273.0,123.44
2016-12-13,123.51,125.09,122.7809,123.78,5564509.0,123.78
2016-12-12,122.84,124.03,122.3,122.83,3917605.0,122.83
2016-12-09,123.78,124.3,121.73,122.88,4700783.0,122.88
2016-12-08,125.4,126.35,122.16,123.24,8987712.0,123.24
2016-12-07,124.48,125.75,123.25,125.39,8204687.0,125.39
2016-12-06,120.1,124.79,119.42,124.57,11513209.0,124.57
2016-12-05,120.73,120.75,118.4,119.16,7626283.0,119.16
2016-12-02,116.75,120.98,116.75,120.81,8953590.0,120.81
2016-12-01,117.52,118.68,113.95,117.22,8636943.0,117.22
2016-11-30,119.0,120.37,116.3913,117.0,7715103.0,117.0
2016-11-29,117.3,119.18,117.1316,117.51,7082264.0,117.51
2016-11-28,117.05,117.62,115.71,116.93,5278861.0,116.93
2016-11-25,117.64,118.39,117.18,117.41,1616260.0,117.41
2016-11-23,117.76,118.89,117.31,117.69,4521314.0,117.69
2016-11-22,118.32,119.46,116.98,118.04,7007188.0,118.04
2016-11-21,116.2,118.72,116.19,117.96,7064528.0,117.96
2016-11-18,115.73,116.42,113.51,115.21,6746783.0,115.21
2016-11-17,112.89,116.81,113.56,115.03,6232744.0,115.03
2016-11-16,112.96,116.12,111.81,115.19,5933728.0,115.19
2016-11-15,114.55,116.41,113.09100000000001,113.59,7445094.0,113.59
2016-11-14,114.75,115.9,110.68,113.38,9932379.0,113.38
2016-11-11,114.9,116.63,113.11,114.78,11080251.0,114.78
2016-11-10,122.76,122.97,113.7,115.42,19718703.0,115.42
2016-11-09,121.84,123.65,120.8611,122.19,7705673.0,122.19
2016-11-08,124.12,125.81,123.22,124.34,4690756.0,124.34
2016-11-07,124.26,125.75,123.37,124.58,5827126.0,124.58
2016-11-04,122.0,123.43,121.62,122.03,5077719.0,122.03
2016-11-03,122.31,123.72,121.84,122.14,5041321.0,122.14
2016-11-02,122.83,124.07,121.83,122.34,4816526.0,122.34
2016-11-01,124.98,125.83,121.8,123.3,6978621.0,123.3
2016-10-31,126.85,126.9,124.4,124.87,6517512.0,124.87
2016-10-28,126.08,128.93,126.0118,126.57,7077252.0,126.57
2016-10-27,127.43,128.18,125.93,126.47,6914182.0,126.47
2016-10-26,126.29,128.72,125.75,126.97,8602407.0,126.97
2016-10-25,126.52,128.06,125.75,126.51,8253941.0,126.51
2016-10-24,127.42,129.29,126.15,127.33,15980674.0,127.33
2016-10-21,122.5,127.85,122.31,127.5,18832428.0,127.5
2016-10-20,121.97,123.75,121.06,123.35,14492827.0,123.35
2016-10-19,118.25,122.45,118.0,121.87,21981734.0,121.87
2016-10-18,116.63,119.82,116.5,118.79,42168221.0,118.79
2016-10-17,100.5,100.73,98.38,99.8,26589483.0,99.8
2016-10-14,101.59,102.09899999999999,100.35,101.47,9531056.0,101.47
2016-10-13,98.01,100.5,97.63,100.23,8319333.0,100.23
2016-10-12,100.88,102.47,99.22,99.5,7426504.0,99.5
2016-10-11,102.31,102.9,99.86,100.59,9032854.0,100.59
2016-10-10,103.18,104.53,102.76,103.33,6699653.0,103.33
2016-10-07,103.98,106.5,103.5501,104.82,8659518.0,104.82
2016-10-06,104.97,105.47,103.88,105.07,6587738.0,105.07
2016-10-05,103.5,106.97,103.4301,106.28,12942880.0,106.28
2016-10-04,103.19,104.44,101.86,102.34,12143104.0,102.34
2016-10-03,98.0,103.39,98.0,102.63,15344490.0,102.63
2016-09-30,96.9,99.53,96.79,98.55,9807925.0,98.55
2016-09-29,97.31,98.31,96.6,96.67,6217636.0,96.67
2016-09-28,97.1,97.59,96.02,97.48,7235109.0,97.48
2016-09-27,95.04,97.64,95.0,97.07,9680100.0,97.07
2016-09-26,95.38,95.38,94.04,94.56,6739188.0,94.56
2016-09-23,95.75,96.97,95.43,95.94,6179471.0,95.94
2016-09-22,95.54,95.88,94.23,95.83,11214973.0,95.83
2016-09-21,96.9,97.1,93.26,94.88,20042236.0,94.88
2016-09-20,98.78,99.16,97.66,98.25,4736762.0,98.25
2016-09-19,99.9,100.35,97.82,98.06,8616183.0,98.06
2016-09-16,97.1,99.49,97.04,99.48,9445109.0,99.48
2016-09-15,97.23,97.97,96.53,97.34,5299930.0,97.34
2016-09-14,97.35,98.35,96.96,97.01,8528450.0,97.01
2016-09-13,97.17,98.0,95.33,96.09,11788078.0,96.09
2016-09-12,95.91,99.29,95.71,99.05,7718351.0,99.05
2016-09-09,99.06,99.39,96.5,96.5,7373319.0,96.5
2016-09-08,99.23,100.05,98.82,99.66,5201208.0,99.66
2016-09-07,100.11,100.19,98.42,99.15,6468512.0,99.15
2016-09-06,97.76,100.32,97.649,100.09,9036092.0,100.09
2016-09-02,97.9,98.18,97.01,97.38,4247182.0,97.38
2016-09-01,97.81,97.98,96.916,97.38,4148621.0,97.38
2016-08-31,97.48,97.88,96.76,97.45,4690614.0,97.45
2016-08-30,97.84,98.85,97.14,97.45,6093536.0,97.45
2016-08-29,96.97,98.4497,96.57,97.3,8008430.0,97.3
2016-08-26,97.33,97.95,96.57,97.58,6617636.0,97.58
2016-08-25,96.38,98.245,96.04,97.32,10823055.0,97.32
2016-08-24,96.13,96.36,94.91,95.18,6276468.0,95.18
2016-08-23,95.68,96.59,95.48,95.94,5239106.0,95.94
2016-08-22,95.67,96.13,94.95,95.26,5830548.0,95.26
2016-08-19,96.05,96.78,95.51,95.87,6942892.0,95.87
2016-08-18,95.98,97.2168,95.17,96.16,7252629.0,96.16
2016-08-17,94.94,96.93,94.85,96.37,8315615.0,96.37
2016-08-16,95.19,95.61,94.4,95.12,6311339.0,95.12
2016-08-15,96.83,96.91,95.24,95.31,7304620.0,95.31
2016-08-12,95.53,96.83,95.08,96.59,6592923.0,96.59
2016-08-11,94.6,96.33,94.37,95.89,8547659.0,95.89
2016-08-10,94.4,94.75,92.95,93.93,6511142.0,93.93
2016-08-09,95.12,95.81,93.48,93.99,9175413.0,93.99
2016-08-08,95.91,95.93,94.0,95.11,10135401.0,95.11
2016-08-05,93.77,97.74,93.56,97.03,18364801.0,97.03
2016-08-04,93.2,93.7319,91.82,93.44,6043394.0,93.44
2016-08-03,93.28,94.67,92.55,93.1,7030916.0,93.1
2016-08-02,94.0,94.08,92.18,93.56,9836233.0,93.56
2016-08-01,91.23,94.67,90.5,94.37,10666945.0,94.37
2016-07-29,91.19,91.749,90.59,91.25,6960222.0,91.25
2016-07-28,91.92,92.21,90.68,91.65,6227698.0,91.65
2016-07-27,91.5,92.06,90.1,92.04,8727517.0,92.04
2016-07-26,91.03,93.1,90.9,91.41,19577623.0,91.41
