Date,High,Low,Open,Close,Volume,Adj Close
2019-01-24,167.77999877929688,165.22000122070312,166.75,165.94000244140625,2619400.0,162.0027618408203
2019-01-23,166.6999969482422,162.50999450683594,165.74000549316406,164.2100067138672,2149900.0,160.31381225585938
2019-01-22,168.1999969482422,164.9199981689453,168.1199951171875,165.33999633789062,2388600.0,161.4169921875
2019-01-18,170.25999450683594,165.77000427246094,166.22999572753906,169.0500030517578,2726600.0,165.0389862060547
2019-01-17,165.55999755859375,162.2100067138672,162.72000122070312,165.0800018310547,1702600.0,161.16317749023438
2019-01-16,163.72000122070312,162.08999633789062,163.1300048828125,162.80999755859375,1728000.0,158.94703674316406
2019-01-15,164.11000061035156,161.4199981689453,163.82000732421875,162.49000549316406,1207900.0,158.63462829589844
2019-01-14,164.38999938964844,161.61000061035156,162.3300018310547,163.72000122070312,1529100.0,159.83546447753906
2019-01-11,163.5800018310547,159.85000610351562,160.49000549316406,163.5800018310547,2054100.0,159.6987762451172
2019-01-10,161.64999389648438,156.75,158.13999938964844,161.41000366210938,2014800.0,157.58026123046875
2019-01-09,159.77000427246094,156.4499969482422,156.75999450683594,159.00999450683594,2361800.0,155.23719787597656
2019-01-08,158.44000244140625,154.10000610351562,154.10000610351562,156.63999938964844,3538400.0,152.92343139648438
2019-01-07,152.05999755859375,148.27999877929688,150.52000427246094,151.57000732421875,1787400.0,147.97373962402344
2019-01-04,150.61000061035156,146.75999450683594,146.77000427246094,150.52999877929688,1988500.0,146.9584197998047
2019-01-03,148.8699951171875,143.60000610351562,148.8699951171875,144.02000427246094,2244900.0,140.6028594970703
2019-01-02,149.67999267578125,144.7899932861328,146.9600067138672,149.5399932861328,1745000.0,145.9918975830078
2018-12-31,149.8000030517578,148.27000427246094,148.7899932861328,149.5399932861328,1321600.0,145.9918975830078
2018-12-28,150.17999267578125,147.39999389648438,149.85000610351562,148.00999450683594,1418200.0,144.4981689453125
2018-12-27,148.91000366210938,142.97999572753906,145.13999938964844,148.91000366210938,1391100.0,145.37684631347656
2018-12-26,147.58999633789062,138.64999389648438,140.66000366210938,147.27999877929688,2002900.0,143.78550720214844
2018-12-24,143.72999572753906,139.10000610351562,143.41000366210938,139.7899932861328,1057400.0,136.4732208251953
2018-12-21,148.88999938964844,143.58999633789062,146.3300018310547,144.3800048828125,4046200.0,140.95433044433594
2018-12-20,148.6199951171875,144.8300018310547,146.11000061035156,145.94000244140625,2602300.0,142.47731018066406
2018-12-19,153.75999450683594,145.52000427246094,148.36000061035156,146.92999267578125,3628600.0,143.44381713867188
2018-12-18,151.8000030517578,147.47000122070312,148.33999633789062,148.36000061035156,2411900.0,144.83987426757812
2018-12-17,150.3300018310547,146.50999450683594,150.10000610351562,147.5800018310547,3210700.0,144.0784149169922
2018-12-14,157.17999267578125,150.30999755859375,155.8300018310547,150.8800048828125,2693600.0,147.30010986328125
2018-12-13,157.9600067138672,155.27000427246094,157.10000610351562,157.52000427246094,2226800.0,153.78256225585938
2018-12-12,159.64999389648438,156.55999755859375,158.5500030517578,156.6999969482422,2189100.0,152.98199462890625
2018-12-11,159.97000122070312,154.5500030517578,159.13999938964844,155.52000427246094,2371900.0,151.8300018310547
2018-12-10,156.99000549316406,152.1199951171875,156.02999877929688,155.8800048828125,2914800.0,152.1814727783203
2018-12-07,164.52999877929688,156.92999267578125,162.69000244140625,156.99000549316406,2446900.0,153.26513671875
2018-12-06,163.50999450683594,157.86000061035156,163.02999877929688,162.19000244140625,3631900.0,158.34173583984375
2018-12-04,171.75,165.0500030517578,171.24000549316406,165.88999938964844,2477900.0,161.95396423339844
2018-12-03,175.4600067138672,171.3800048828125,173.27000427246094,172.17999267578125,2008600.0,168.09469604492188
2018-11-30,171.9199981689453,168.02000427246094,168.14999389648438,170.74000549316406,2352600.0,166.6888885498047
2018-11-29,170.17999267578125,166.6999969482422,167.3699951171875,168.44000244140625,1741100.0,164.44345092773438
2018-11-28,168.75999450683594,163.25999450683594,163.25999450683594,167.8699951171875,2786800.0,163.886962890625
2018-11-27,164.9499969482422,161.1699981689453,163.77000427246094,162.8000030517578,2787900.0,158.93727111816406
2018-11-26,166.49000549316406,163.41000366210938,164.89999389648438,164.11000061035156,1573200.0,160.2161865234375
2018-11-23,165.6300048828125,163.4600067138672,164.0399932861328,163.89999389648438,602900.0,160.0111541748047
2018-11-21,168.3300018310547,163.3800048828125,163.39999389648438,166.25,1681600.0,162.30540466308594
2018-11-20,167.4499969482422,161.57000732421875,167.4499969482422,162.75,3582000.0,158.88845825195312
2018-11-19,172.02000427246094,168.6999969482422,171.11000061035156,170.52999877929688,2455700.0,166.48385620117188
2018-11-16,174.64999389648438,171.72000122070312,172.02999877929688,172.0500030517578,2049800.0,167.96780395507812
2018-11-15,173.27999877929688,165.77999877929688,166.14999389648438,172.8800048828125,2788000.0,168.7781219482422
2018-11-14,170.47000122070312,166.0,167.9199981689453,167.39999389648438,1547100.0,163.42813110351562
2018-11-13,169.16000366210938,165.52999877929688,167.75,166.82000732421875,1741800.0,162.8618927001953
2018-11-12,171.47999572753906,166.8300018310547,170.66000366210938,167.00999450683594,1980100.0,163.04739379882812
2018-11-09,172.5399932861328,169.33999633789062,171.75,170.32000732421875,1529100.0,166.2788543701172
2018-11-08,173.66000366210938,171.2100067138672,172.22999572753906,172.35000610351562,1518300.0,168.2606964111328
2018-11-07,173.47999572753906,168.25,169.3800048828125,173.0500030517578,2087000.0,168.94407653808594
2018-11-06,168.94000244140625,165.9199981689453,166.63999938964844,167.0500030517578,1780300.0,163.08645629882812
2018-11-05,169.77000427246094,167.0500030517578,169.5,167.1999969482422,1728700.0,163.2328643798828
2018-11-02,171.60000610351562,168.00999450683594,169.1999969482422,168.58999633789062,2127200.0,164.58990478515625
2018-11-01,169.69000244140625,167.24000549316406,168.13999938964844,168.33999633789062,2076400.0,164.34580993652344
2018-10-31,170.30999755859375,167.0399932861328,167.69000244140625,167.8300018310547,2161200.0,163.06689453125
2018-10-30,166.75,161.10000610351562,161.4600067138672,166.30999755859375,1944200.0,161.5900421142578
2018-10-29,165.89999389648438,158.8300018310547,163.35000610351562,161.08999633789062,2788600.0,156.51820373535156
2018-10-26,163.5399932861328,160.10000610351562,161.7899932861328,161.94000244140625,2471500.0,157.34408569335938
2018-10-25,167.41000366210938,162.3800048828125,165.5500030517578,164.24000549316406,3522000.0,159.5788116455078
2018-10-24,164.0,157.80999755859375,160.3699951171875,160.19000244140625,4901300.0,155.6437530517578
2018-10-23,161.35000610351562,155.0,161.0500030517578,156.97000122070312,4492500.0,152.51513671875
2018-10-22,165.0500030517578,162.14999389648438,163.2899932861328,163.94000244140625,2180700.0,159.28732299804688
2018-10-19,165.3800048828125,163.19000244140625,164.5500030517578,163.9199981689453,2745100.0,159.2678680419922
2018-10-18,168.02999877929688,163.94000244140625,166.55999755859375,164.16000366210938,4485700.0,159.50108337402344
2018-10-17,173.97000122070312,167.47999572753906,173.22999572753906,169.0,2753800.0,164.20370483398438
2018-10-16,173.52999877929688,169.9199981689453,170.8800048828125,172.35000610351562,2351800.0,167.45864868164062
2018-10-15,171.32000732421875,169.1300048828125,170.1699981689453,169.4499969482422,2366200.0,164.64096069335938
2018-10-12,172.42999267578125,168.72000122070312,170.8000030517578,170.19000244140625,1980500.0,165.35995483398438
2018-10-11,174.3699951171875,167.00999450683594,171.60000610351562,168.1300048828125,3713500.0,163.3583984375
2018-10-10,181.72000122070312,171.19000244140625,181.72000122070312,171.60000610351562,3207500.0,166.7299346923828
2018-10-09,184.75,181.47999572753906,184.10000610351562,181.69000244140625,1307700.0,176.53355407714844
2018-10-08,184.5399932861328,181.67999267578125,182.99000549316406,183.99000549316406,1186800.0,178.76829528808594
2018-10-05,184.6300048828125,182.14999389648438,183.00999450683594,183.02000427246094,1479700.0,177.82583618164062
2018-10-04,183.77000427246094,181.4499969482422,183.77000427246094,183.42999267578125,1516800.0,178.2241668701172
2018-10-03,183.49000549316406,181.1300048828125,182.0800018310547,182.25,1901300.0,177.07765197753906
2018-10-02,183.99000549316406,181.1699981689453,183.8800048828125,181.3300018310547,1891500.0,176.18377685546875
2018-10-01,185.50999450683594,182.24000549316406,182.38999938964844,184.4499969482422,1693300.0,179.21522521972656
2018-09-28,182.5500030517578,180.14999389648438,182.0,180.5,2573100.0,175.37733459472656
2018-09-27,182.9600067138672,180.64999389648438,181.38999938964844,182.3300018310547,1417600.0,177.1553955078125
2018-09-26,182.8699951171875,180.3300018310547,182.2899932861328,180.5800018310547,2177900.0,175.45504760742188
2018-09-25,184.1199951171875,182.07000732421875,183.33999633789062,182.35000610351562,1338400.0,177.17483520507812
2018-09-24,185.11000061035156,182.39999389648438,184.0399932861328,182.50999450683594,1663900.0,177.33029174804688
2018-09-21,185.80999755859375,183.7899932861328,183.99000549316406,184.24000549316406,2243600.0,179.01119995117188
2018-09-20,186.8300018310547,183.99000549316406,186.2100067138672,184.27999877929688,1897500.0,179.050048828125
2018-09-19,186.8000030517578,184.83999633789062,186.0,185.67999267578125,1855100.0,180.4103240966797
2018-09-18,186.91000366210938,183.14999389648438,183.47000122070312,186.7100067138672,4374900.0,181.41110229492188
2018-09-17,180.9600067138672,178.74000549316406,179.52999877929688,179.2899932861328,1565600.0,174.20167541503906
2018-09-14,180.13999938964844,177.2100067138672,177.83999633789062,179.39999389648438,1448500.0,174.30856323242188
2018-09-13,178.7899932861328,177.19000244140625,178.61000061035156,177.47000122070312,1712600.0,172.43333435058594
2018-09-12,179.6300048828125,177.57000732421875,177.7899932861328,178.00999450683594,1150400.0,172.95799255371094
2018-09-11,179.9600067138672,177.7100067138672,179.82000732421875,177.99000549316406,1849000.0,172.93856811523438
2018-09-10,180.32000732421875,177.47000122070312,177.8800048828125,180.1199951171875,2128600.0,175.0081024169922
2018-09-07,177.85000610351562,173.74000549316406,174.08999633789062,177.10000610351562,1700700.0,172.07383728027344
2018-09-06,176.05999755859375,174.52999877929688,174.88999938964844,174.61000061035156,1581600.0,169.6544952392578
2018-09-05,175.1699981689453,173.1699981689453,174.24000549316406,174.97999572753906,1670000.0,170.0139923095703
2018-09-04,174.80999755859375,173.67999267578125,173.8000030517578,174.36000061035156,1609800.0,169.4115753173828
2018-08-31,174.3699951171875,173.0500030517578,173.72000122070312,173.83999633789062,2089700.0,168.90634155273438
2018-08-30,175.61000061035156,173.85000610351562,174.19000244140625,174.19000244140625,1572700.0,169.2464141845703
2018-08-29,177.0800018310547,174.57000732421875,175.7100067138672,174.72000122070312,1221400.0,169.76136779785156
2018-08-28,176.7899932861328,174.92999267578125,176.57000732421875,175.13999938964844,1898400.0,170.16946411132812
2018-08-27,177.0,175.47999572753906,176.00999450683594,175.57000732421875,1675800.0,170.58724975585938
2018-08-24,175.86000061035156,173.7100067138672,174.24000549316406,174.86000061035156,1381500.0,169.89739990234375
2018-08-23,174.82000732421875,173.1199951171875,174.1199951171875,173.63999938964844,1603800.0,168.7120361328125
2018-08-22,176.24000549316406,174.11000061035156,175.88999938964844,174.11000061035156,1174400.0,169.16867065429688
2018-08-21,176.69000244140625,175.05999755859375,175.3300018310547,176.0800018310547,1278700.0,171.08277893066406
2018-08-20,176.1199951171875,174.08999633789062,174.4199981689453,174.8699951171875,1039800.0,169.9071044921875
2018-08-17,175.0,173.74000549316406,173.7899932861328,174.07000732421875,1136600.0,169.12982177734375
2018-08-16,174.1699981689453,171.75999450683594,172.74000549316406,173.47000122070312,1370400.0,168.54685974121094
2018-08-15,172.97999572753906,170.64999389648438,172.5,171.86000061035156,2003100.0,166.9825439453125
2018-08-14,173.75,171.66000366210938,171.66000366210938,172.19000244140625,1634600.0,167.30319213867188
2018-08-13,173.22999572753906,170.9499969482422,172.86000061035156,171.1199951171875,1408000.0,166.2635498046875
2018-08-10,172.6199951171875,170.19000244140625,171.0,171.94000244140625,1191800.0,167.06027221679688
2018-08-09,173.17999267578125,171.67999267578125,172.52000427246094,171.69000244140625,952900.0,166.8173828125
2018-08-08,173.49000549316406,171.97000122070312,172.85000610351562,172.83999633789062,901200.0,167.93470764160156
2018-08-07,174.42999267578125,172.8699951171875,173.05999755859375,173.1699981689453,1260700.0,168.25537109375
2018-08-06,173.5,170.8699951171875,171.47000122070312,172.69000244140625,1646900.0,167.78897094726562
2018-08-03,171.7100067138672,168.86000061035156,169.5399932861328,171.6199951171875,1667100.0,166.74932861328125
2018-08-02,169.72000122070312,166.75999450683594,167.16000366210938,169.30999755859375,1310400.0,163.72760009765625
2018-08-01,169.74000549316406,167.55999755859375,169.0399932861328,167.92999267578125,1728500.0,162.39312744140625
2018-07-31,171.3699951171875,168.88999938964844,169.22999572753906,169.0,1687000.0,163.42784118652344
2018-07-30,170.94000244140625,168.27000427246094,168.32000732421875,168.47999572753906,1294800.0,162.9249725341797
2018-07-27,169.74000549316406,166.77999877929688,169.5800018310547,168.24000549316406,1862800.0,162.69290161132812
2018-07-26,172.80999755859375,168.19000244140625,170.5,169.57000732421875,2470300.0,163.9790496826172
2018-07-25,168.75999450683594,155.35000610351562,156.75,168.36000061035156,3612300.0,162.80894470214844
2018-07-24,164.4499969482422,159.69000244140625,163.88999938964844,160.47999572753906,2865200.0,155.1887664794922
2018-07-23,163.9499969482422,160.89999389648438,161.88999938964844,162.99000549316406,1546600.0,157.61599731445312
2018-07-20,162.6699981689453,159.4199981689453,159.4600067138672,161.85000610351562,1662900.0,156.51358032226562
2018-07-19,160.83999633789062,156.85000610351562,157.85000610351562,160.47999572753906,1916000.0,155.1887664794922
2018-07-18,161.0,158.13999938964844,158.4499969482422,159.91000366210938,2202400.0,154.6375732421875
2018-07-17,155.75999450683594,153.22000122070312,155.1999969482422,154.9600067138672,2105600.0,149.8507843017578
2018-07-16,160.30999755859375,154.0,160.30999755859375,155.22999572753906,2167700.0,150.11184692382812
2018-07-13,160.36000061035156,157.0399932861328,157.2100067138672,159.4600067138672,1748800.0,154.20240783691406
2018-07-12,158.3300018310547,156.22999572753906,157.3800048828125,157.50999450683594,2080900.0,152.31668090820312
2018-07-11,157.33999633789062,154.61000061035156,157.14999389648438,155.75999450683594,1647900.0,150.62437438964844
2018-07-10,159.0399932861328,156.69000244140625,157.10000610351562,158.7100067138672,2365900.0,153.4771270751953
2018-07-09,157.3699951171875,154.6300048828125,155.6199951171875,157.13999938964844,1114200.0,151.95887756347656
2018-07-06,155.27999877929688,152.3300018310547,153.3800048828125,154.52000427246094,1232200.0,149.42526245117188
2018-07-05,153.22000122070312,151.52999877929688,151.7100067138672,153.0800018310547,1174800.0,148.03273010253906
2018-07-03,153.77000427246094,150.6300048828125,152.7899932861328,150.92999267578125,622400.0,145.95362854003906
2018-07-02,152.7899932861328,149.88999938964844,150.3699951171875,152.2100067138672,901900.0,147.19143676757812
2018-06-29,152.94000244140625,149.8699951171875,149.89999389648438,150.8699951171875,1318500.0,145.89559936523438
2018-06-28,150.75999450683594,147.22000122070312,149.1300048828125,149.72000122070312,1803200.0,144.7835235595703
2018-06-27,153.67999267578125,150.0399932861328,151.4199981689453,150.0399932861328,1882800.0,145.0929718017578
2018-06-26,152.5399932861328,150.3300018310547,152.5399932861328,151.05999755859375,2403100.0,146.07933044433594
2018-06-25,154.2100067138672,150.80999755859375,154.1999969482422,152.22999572753906,1883700.0,147.2107696533203
2018-06-22,153.07000732421875,151.14999389648438,151.3800048828125,151.82000732421875,1666800.0,146.8142852783203
2018-06-21,151.25,149.11000061035156,150.83999633789062,149.97999572753906,886400.0,145.0349578857422
2018-06-20,152.25999450683594,150.36000061035156,151.75999450683594,151.07000732421875,1094300.0,146.08901977539062
2018-06-19,152.22999572753906,149.60000610351562,151.82000732421875,150.91000366210938,1467200.0,145.9342803955078
2018-06-18,154.83999633789062,152.49000549316406,153.2899932861328,153.77999877929688,918300.0,148.7096710205078
2018-06-15,154.9199981689453,151.85000610351562,153.39999389648438,154.66000366210938,2476100.0,149.5606689453125
2018-06-14,154.91000366210938,153.02000427246094,154.85000610351562,153.47000122070312,1466700.0,148.40988159179688
2018-06-13,157.00999450683594,153.5,156.33999633789062,154.1699981689453,1758700.0,149.08680725097656
2018-06-12,158.5800018310547,155.52999877929688,156.61000061035156,156.27999877929688,1560300.0,151.12722778320312
2018-06-11,157.27999877929688,153.60000610351562,153.72999572753906,156.1199951171875,1835600.0,150.97250366210938
2018-06-08,154.25,151.92999267578125,152.19000244140625,154.22999572753906,1166300.0,149.1448211669922
2018-06-07,153.27999877929688,150.9199981689453,152.89999389648438,152.1999969482422,1321000.0,147.1817626953125
2018-06-06,152.10000610351562,148.60000610351562,151.00999450683594,152.05999755859375,1962700.0,147.04637145996094
2018-06-05,152.58999633789062,150.16000366210938,151.7100067138672,150.92999267578125,1601500.0,145.95362854003906
2018-06-04,156.1699981689453,151.36000061035156,155.72000122070312,151.75999450683594,1415100.0,146.75625610351562
2018-06-01,156.0,152.5399932861328,152.99000549316406,155.22999572753906,1663000.0,150.11184692382812
2018-05-31,155.1999969482422,151.4499969482422,154.6300048828125,151.64999389648438,1899100.0,146.64987182617188
2018-05-30,155.52999877929688,152.10000610351562,152.69000244140625,154.83999633789062,2084200.0,149.73472595214844
2018-05-29,152.72999572753906,150.14999389648438,151.5,151.63999938964844,1439900.0,146.6402130126953
2018-05-25,153.4600067138672,152.1199951171875,152.22000122070312,153.02000427246094,1355900.0,147.97471618652344
2018-05-24,154.02000427246094,150.3699951171875,150.60000610351562,152.99000549316406,2101900.0,147.9457244873047
2018-05-23,151.49000549316406,148.99000549316406,151.1999969482422,150.49000549316406,1994500.0,145.5281524658203
2018-05-22,154.19000244140625,151.75,152.5800018310547,151.8000030517578,1412300.0,146.7949676513672
2018-05-21,154.64999389648438,152.32000732421875,153.25999450683594,152.57000732421875,1363500.0,147.53956604003906
2018-05-18,153.19000244140625,151.27999877929688,152.17999267578125,152.49000549316406,1091800.0,147.46218872070312
2018-05-17,153.72999572753906,151.00999450683594,151.00999450683594,152.47999572753906,1322700.0,147.45252990722656
2018-05-16,151.61000061035156,149.8000030517578,150.9199981689453,150.8800048828125,1658500.0,145.90528869628906
2018-05-15,150.89999389648438,149.1699981689453,149.5800018310547,150.74000549316406,1418600.0,145.76991271972656
2018-05-14,153.42999267578125,150.14999389648438,152.66000366210938,150.44000244140625,1242200.0,145.47979736328125
2018-05-11,153.72999572753906,151.30999755859375,152.0,152.39999389648438,1200400.0,147.37513732910156
2018-05-10,151.97999572753906,150.16000366210938,151.1300048828125,151.75999450683594,1692200.0,146.75625610351562
2018-05-09,152.1999969482422,146.36000061035156,146.85000610351562,150.92999267578125,2193800.0,145.95362854003906
2018-05-08,147.74000549316406,144.47999572753906,144.91000366210938,146.08999633789062,1432800.0,141.27320861816406
2018-05-07,145.82000732421875,144.0399932861328,144.3699951171875,145.47000122070312,1463600.0,140.6736602783203
2018-05-04,144.91000366210938,140.19000244140625,140.32000732421875,143.9199981689453,1346300.0,139.17474365234375
2018-05-03,141.82000732421875,138.33999633789062,141.4600067138672,140.94000244140625,1771000.0,136.2930145263672
2018-05-02,144.8300018310547,141.22000122070312,142.11000061035156,142.39999389648438,1566600.0,137.00863647460938
2018-05-01,144.10000610351562,140.6300048828125,143.17999267578125,142.49000549316406,1835300.0,137.09523010253906
2018-04-30,147.74000549316406,143.1300048828125,147.0,143.47000122070312,2471700.0,138.03810119628906
2018-04-27,146.9600067138672,143.32000732421875,144.69000244140625,146.6199951171875,1413700.0,141.06883239746094
2018-04-26,147.83999633789062,142.30999755859375,144.5800018310547,144.69000244140625,3739300.0,139.2119140625
2018-04-25,146.41000366210938,139.52999877929688,140.77000427246094,145.9600067138672,4979400.0,140.433837890625
2018-04-24,139.47000122070312,133.47000122070312,138.3000030517578,134.97000122070312,2746600.0,129.85992431640625
2018-04-23,138.0800018310547,135.9600067138672,136.6999969482422,137.75999450683594,1558900.0,132.5443115234375
2018-04-20,139.4499969482422,136.08999633789062,138.66000366210938,136.75,1369900.0,131.57252502441406
2018-04-19,139.25,136.3699951171875,137.80999755859375,138.86000061035156,1623200.0,133.60264587402344
2018-04-18,140.32000732421875,137.11000061035156,137.11000061035156,138.61000061035156,2189800.0,133.36212158203125
2018-04-17,137.22999572753906,134.8000030517578,137.22999572753906,135.5500030517578,1327800.0,130.41798400878906
2018-04-16,136.92999267578125,134.74000549316406,134.74000549316406,136.47999572753906,1464100.0,131.31275939941406
2018-04-13,134.49000549316406,132.92999267578125,133.77999877929688,133.50999450683594,1790300.0,128.45516967773438
2018-04-12,133.91000366210938,131.5,131.63999938964844,133.1699981689453,1495000.0,128.1280517578125
2018-04-11,131.9600067138672,129.0,129.2100067138672,131.0500030517578,1705600.0,126.08832550048828
2018-04-10,131.58999633789062,129.3300018310547,130.39999389648438,130.0,1841200.0,125.07809448242188
2018-04-09,131.08999633789062,128.74000549316406,130.16000366210938,128.9199981689453,1203200.0,124.03897857666016
2018-04-06,133.5800018310547,127.79000091552734,132.6199951171875,129.36000061035156,2298500.0,124.46232604980469
2018-04-05,134.16000366210938,131.8000030517578,132.6699981689453,133.6999969482422,2650300.0,128.6379852294922
2018-04-04,132.32000732421875,130.88999938964844,131.44000244140625,131.97999572753906,2876100.0,126.9831314086914
2018-04-03,134.0399932861328,131.92999267578125,133.30999755859375,133.3699951171875,2352800.0,128.32049560546875
2018-04-02,136.52999877929688,131.02000427246094,135.57000732421875,132.8300018310547,1908700.0,127.80094146728516
2018-03-29,137.5,134.49000549316406,134.88999938964844,135.77999877929688,1589900.0,130.63925170898438
2018-03-28,135.75999450683594,132.22000122070312,133.83999633789062,133.97000122070312,1838800.0,128.89779663085938
2018-03-27,137.77000427246094,132.7899932861328,136.5,133.58999633789062,1993900.0,128.53216552734375
2018-03-26,136.39999389648438,131.80999755859375,133.9499969482422,136.19000244140625,1957700.0,131.0337371826172
2018-03-23,136.0399932861328,131.85000610351562,134.42999267578125,132.17999267578125,1973800.0,127.17555236816406
2018-03-22,138.47999572753906,134.10000610351562,137.69000244140625,134.19000244140625,2971100.0,129.10943603515625
2018-03-21,141.8699951171875,138.75999450683594,139.61000061035156,139.4499969482422,1193400.0,134.1702880859375
2018-03-20,139.83999633789062,138.41000366210938,139.74000549316406,139.3000030517578,1395200.0,134.02597045898438
2018-03-19,139.49000549316406,136.8300018310547,137.99000549316406,139.1699981689453,2054300.0,133.90090942382812
2018-03-16,139.52000427246094,137.83999633789062,137.83999633789062,138.58999633789062,2177100.0,133.34286499023438
2018-03-15,138.35000610351562,135.92999267578125,136.75,137.6300048828125,1972600.0,132.4192352294922
2018-03-14,143.3800048828125,135.89999389648438,143.3800048828125,136.63999938964844,2705300.0,131.46669006347656
2018-03-13,144.67999267578125,142.1199951171875,143.41000366210938,142.3800048828125,1402800.0,136.98934936523438
2018-03-12,145.99000549316406,142.25999450683594,145.3800048828125,142.55999755859375,1410600.0,137.1625518798828
2018-03-09,145.97000122070312,141.42999267578125,141.69000244140625,145.52999877929688,1759200.0,140.02012634277344
2018-03-08,142.27999877929688,139.25,141.4600067138672,140.44000244140625,1540200.0,135.1228485107422
2018-03-07,141.83999633789062,139.07000732421875,139.33999633789062,140.72000122070312,1288500.0,135.39222717285156
2018-03-06,141.63999938964844,139.50999450683594,141.35000610351562,141.0800018310547,1185000.0,135.73858642578125
2018-03-05,141.17999267578125,136.49000549316406,137.83999633789062,140.8300018310547,1495200.0,135.49806213378906
2018-03-02,139.41000366210938,136.11000061035156,137.5399932861328,138.66000366210938,1339400.0,133.4102325439453
2018-03-01,141.19000244140625,136.6300048828125,139.4499969482422,138.6699981689453,2167700.0,133.41981506347656
2018-02-28,143.4499969482422,139.0500030517578,142.6199951171875,139.0800018310547,1693400.0,133.81431579589844
2018-02-27,147.61000061035156,142.7899932861328,145.97999572753906,142.8300018310547,1595500.0,137.42233276367188
2018-02-26,146.02000427246094,142.66000366210938,143.25,145.52000427246094,1596000.0,140.010498046875
2018-02-23,143.41000366210938,141.1199951171875,142.33999633789062,142.6199951171875,1348300.0,137.22027587890625
2018-02-22,142.91000366210938,138.89999389648438,139.8300018310547,141.47999572753906,1810900.0,136.12342834472656
2018-02-21,142.88999938964844,138.8000030517578,140.14999389648438,138.89999389648438,1739800.0,133.64112854003906
2018-02-20,141.97999572753906,139.07000732421875,141.7100067138672,140.02999877929688,1763300.0,134.72833251953125
2018-02-16,144.07000732421875,141.75999450683594,142.0,142.63999938964844,1277100.0,137.23951721191406
2018-02-15,143.2899932861328,140.44000244140625,143.00999450683594,142.3800048828125,1378800.0,136.98934936523438
2018-02-14,142.44000244140625,138.0,139.6300048828125,142.25,1646300.0,136.86428833007812
2018-02-13,140.9499969482422,137.36000061035156,138.9499969482422,140.30999755859375,1344400.0,134.99774169921875
2018-02-12,140.92999267578125,137.47000122070312,139.25,139.91000366210938,1762700.0,134.61288452148438
2018-02-09,139.49000549316406,131.80999755859375,138.05999755859375,138.22000122070312,2382500.0,132.9868621826172
2018-02-08,143.27000427246094,136.8699951171875,142.6199951171875,136.88999938964844,2657200.0,131.7072296142578
2018-02-07,144.4499969482422,141.3699951171875,142.08999633789062,142.67999267578125,1464500.0,137.27801513671875
2018-02-06,143.4499969482422,134.5500030517578,136.99000549316406,143.0500030517578,2455000.0,137.63397216796875
2018-02-05,146.72999572753906,138.17999267578125,144.74000549316406,138.61000061035156,2508900.0,133.36212158203125
2018-02-02,147.85000610351562,144.61000061035156,147.14999389648438,145.02999877929688,1774600.0,139.53904724121094
2018-02-01,150.35000610351562,147.89999389648438,149.27999877929688,148.47000122070312,1427000.0,142.8488006591797
2018-01-31,151.6699981689453,149.74000549316406,150.27000427246094,150.8800048828125,1690100.0,144.4748077392578
2018-01-30,151.41000366210938,149.6999969482422,150.6699981689453,150.0500030517578,1471600.0,143.6800537109375
2018-01-29,152.39999389648438,150.66000366210938,150.97000122070312,151.38999938964844,1566400.0,144.96316528320312
2018-01-26,151.3699951171875,148.42999267578125,148.7899932861328,150.97000122070312,2148600.0,144.5609893798828
2018-01-25,151.33999633789062,147.80999755859375,149.6999969482422,148.22999572753906,1649700.0,141.93731689453125
2018-01-24,152.0,147.1699981689453,150.75,149.94000244140625,2928000.0,143.57472229003906
2018-01-23,152.27000427246094,149.0399932861328,151.1300048828125,151.66000366210938,2632500.0,145.22169494628906
2018-01-22,152.00999450683594,149.82000732421875,151.44000244140625,151.47000122070312,2403700.0,145.03976440429688
2018-01-19,153.85000610351562,151.33999633789062,153.66000366210938,151.39999389648438,3040900.0,144.97274780273438
2018-01-18,154.7100067138672,152.89999389648438,154.3000030517578,153.41000366210938,1757000.0,146.89739990234375
2018-01-17,154.33999633789062,151.7899932861328,152.77000427246094,154.0500030517578,2084900.0,147.51025390625
2018-01-16,157.14999389648438,152.9499969482422,154.8800048828125,153.0,2492300.0,146.50482177734375
2018-01-12,156.0800018310547,154.22999572753906,155.27999877929688,154.33999633789062,1850500.0,147.78794860839844
2018-01-11,154.63999938964844,151.64999389648438,152.08999633789062,154.02999877929688,1781500.0,147.49107360839844
2018-01-10,154.10000610351562,151.41000366210938,153.16000366210938,151.61000061035156,1123200.0,145.17381286621094
2018-01-09,154.61000061035156,152.72000122070312,152.97000122070312,153.60000610351562,1304900.0,147.07936096191406
2018-01-08,152.83999633789062,149.99000549316406,150.0,152.57000732421875,1374100.0,146.09307861328125
2018-01-05,151.85000610351562,148.44000244140625,148.44000244140625,150.27000427246094,1573100.0,143.89073181152344
2018-01-04,148.58999633789062,146.91000366210938,147.72999572753906,147.3800048828125,1545100.0,141.12339782714844
2018-01-03,147.5399932861328,145.88999938964844,146.86000061035156,146.97000122070312,1172500.0,140.7307891845703
2018-01-02,146.97000122070312,144.8300018310547,145.9600067138672,146.9600067138672,1050200.0,140.72122192382812
2017-12-29,146.07000732421875,144.89999389648438,145.52000427246094,144.89999389648438,700800.0,138.74868774414062
